Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Potencia
CHEMBL2396690,,,254.29,,3.25,,COc1ccc(-c2nc3cc(OC)ccc3[nH]2)cc1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400447,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396689,,,240.26,,2.94,,COc1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400447,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396688,,,240.26,,2.94,,COc1ccc2[nH]c(-c3cccc(O)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400447,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396687,,,240.26,,2.94,,COc1ccc2[nH]c(-c3ccccc3O)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400447,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL242080,E319,,166.22,,2.4,,CC(C)(C)c1cc(O)ccc1O,EC50,=,65000.0,nM,4.19,,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,65.0,,65000.0,4.813,Media
CHEMBL2396683,,,256.26,,2.65,,COc1ccc(O)cc1-c1nc2cc(O)ccc2[nH]1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396684,,,256.26,,2.65,,COc1cc(O)ccc1-c1nc2cc(O)ccc2[nH]1,EC50,=,46000.0,nM,4.34,,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,46.0,,46000.0,4.663,Media
CHEMBL2396685,,,270.29,,2.95,,COc1ccc(-c2nc3cc(O)ccc3[nH]2)c(OC)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396701,,,242.23,,2.35,,Oc1cc(O)cc(-c2nc3cc(O)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396700,,,242.23,,2.35,,Oc1ccc2[nH]c(-c3ccc(O)c(O)c3)nc2c1,EC50,=,77000.0,nM,4.11,,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,77.0,,77000.0,4.886,Media
CHEMBL2396699,,,226.24,,2.64,,Oc1ccc(-c2nc3cc(O)ccc3[nH]2)cc1,EC50,=,159000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,159.0,,159000.0,5.201,Media
CHEMBL2396698,,,226.24,,2.64,,Oc1cccc(-c2nc3cc(O)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396697,,,226.24,,2.64,,Oc1ccc2[nH]c(-c3ccccc3O)nc2c1,EC50,=,124000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,124.0,,124000.0,5.093,Media
CHEMBL2396656,,,210.24,,2.94,,Oc1ccc2[nH]c(-c3ccccc3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396696,,,284.31,,3.26,,COc1ccc(OC)c(-c2nc3cc(OC)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396695,,,284.31,,3.26,,COc1ccc(-c2nc3cc(OC)ccc3[nH]2)c(OC)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396694,,,284.31,,3.26,,COc1cc(OC)cc(-c2nc3cc(OC)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396693,,,284.31,,3.26,,COc1ccc2[nH]c(-c3ccc(OC)c(OC)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396692,,,270.29,,2.95,,COc1ccc2[nH]c(-c3ccc(O)c(OC)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396691,,,256.26,,2.65,,COc1ccc2[nH]c(-c3ccc(O)cc3O)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396690,,,254.29,,3.25,,COc1ccc(-c2nc3cc(OC)ccc3[nH]2)cc1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396689,,,240.26,,2.94,,COc1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396688,,,240.26,,2.94,,COc1ccc2[nH]c(-c3cccc(O)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396687,,,240.26,,2.94,,COc1ccc2[nH]c(-c3ccccc3O)nc2c1,EC50,=,190000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400448,Antioxidant activity assessed as hydroxyl radical scavenging activity after 1 hr by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,190.0,,190000.0,5.279,Baja
CHEMBL242080,E319,,166.22,,2.4,,CC(C)(C)c1cc(O)ccc1O,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396683,,,256.26,,2.65,,COc1ccc(O)cc1-c1nc2cc(O)ccc2[nH]1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396684,,,256.26,,2.65,,COc1cc(O)ccc1-c1nc2cc(O)ccc2[nH]1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396685,,,270.29,,2.95,,COc1ccc(-c2nc3cc(O)ccc3[nH]2)c(OC)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396701,,,242.23,,2.35,,Oc1cc(O)cc(-c2nc3cc(O)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396700,,,242.23,,2.35,,Oc1ccc2[nH]c(-c3ccc(O)c(O)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396699,,,226.24,,2.64,,Oc1ccc(-c2nc3cc(O)ccc3[nH]2)cc1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396698,,,226.24,,2.64,,Oc1cccc(-c2nc3cc(O)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396697,,,226.24,,2.64,,Oc1ccc2[nH]c(-c3ccccc3O)nc2c1,EC50,=,169000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,169.0,,169000.0,5.228,Media
CHEMBL2396656,,,210.24,,2.94,,Oc1ccc2[nH]c(-c3ccccc3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396696,,,284.31,,3.26,,COc1ccc(OC)c(-c2nc3cc(OC)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396695,,,284.31,,3.26,,COc1ccc(-c2nc3cc(OC)ccc3[nH]2)c(OC)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396694,,,284.31,,3.26,,COc1cc(OC)cc(-c2nc3cc(OC)ccc3[nH]2)c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396693,,,284.31,,3.26,,COc1ccc2[nH]c(-c3ccc(OC)c(OC)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396692,,,270.29,,2.95,,COc1ccc2[nH]c(-c3ccc(O)c(OC)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396691,,,256.26,,2.65,,COc1ccc2[nH]c(-c3ccc(O)cc3O)nc2c1,EC50,=,189000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,189.0,,189000.0,5.276,Baja
CHEMBL2396690,,,254.29,,3.25,,COc1ccc(-c2nc3cc(OC)ccc3[nH]2)cc1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396689,,,240.26,,2.94,,COc1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396688,,,240.26,,2.94,,COc1ccc2[nH]c(-c3cccc(O)c3)nc2c1,EC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,200.0,,200000.0,5.301,Baja
CHEMBL2396687,,,240.26,,2.94,,COc1ccc2[nH]c(-c3ccccc3O)nc2c1,EC50,=,87000.0,nM,4.06,,,UO_0000065,,,,,,CHEMBL2400449,Antioxidant activity assessed as superoxide radical anion scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2396641,1,,Bioorg Med Chem Lett,2013,,,,,87.0,,87000.0,4.94,Media
CHEMBL275097,TETRAHYDROBERBERINE,,339.39,,3.09,,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,EC50,=,93000.0,nM,4.03,,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,93.0,,93000.0,4.968,Media
CHEMBL4161450,,,523.54,,2.77,,COC(=O)NN1C(C)=C(C(=O)OC)C2c3ccc(OC)c(OC)c3CN3CCc4cc5c(cc4C231)OCO5,EC50,=,683000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,683.0,,683000.0,5.834,Baja
CHEMBL4169377,,,551.6,,3.55,,CCOC(=O)NN1C(C)=C(C(=O)OCC)C2c3ccc(OC)c(OC)c3CN3CCc4cc5c(cc4C231)OCO5,EC50,=,407000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,407.0,,407000.0,5.61,Baja
CHEMBL4161702,,,565.62,,3.94,,COC(=O)C1=C(C)N(NC(=O)OC(C)(C)C)C23c4cc5c(cc4CCN2Cc2c(ccc(OC)c2OC)C13)OCO5,EC50,=,119000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,119.0,,119000.0,5.076,Media
CHEMBL4172332,,,579.65,,4.33,,CCOC(=O)C1=C(C)N(NC(=O)OC(C)(C)C)C23c4cc5c(cc4CCN2Cc2c(ccc(OC)c2OC)C13)OCO5,EC50,=,74000.0,nM,4.13,,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,74.0,,74000.0,4.869,Media
CHEMBL4165128,,,615.62,,5.21,,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C13C2C(P(=O)(OC)OC)=C(C)N3NC(=O)OC(C)(C)C)OCO4,EC50,=,196000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,196.0,,196000.0,5.292,Baja
CHEMBL4175741,,,584.63,,4.24,,COC(=O)C1=C(C)N(NC(=O)Nc2ccccc2)C23c4cc5c(cc4CCN2Cc2c(ccc(OC)c2OC)C13)OCO5,EC50,=,63000.0,nM,4.2,,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,63.0,,63000.0,4.799,Media
CHEMBL4168549,,,645.72,,5.71,,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C13C2C(C(=O)Nc1ccccc1)=C(C)N3NC(=O)Nc1ccccc1)OCO4,EC50,=,140000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL4157891,Antioxidant activity assessed as protection against ferrous ions and dioxygen-induced free radical-mediated DNA strand break in pEMBL8 supercoiled DNA preincubated with DNA followed by (NH4)2Fe(SO4)2.6H2O addition measured after 6 mins by ethidium bromide staining based agarose gel electrophoresis method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2364041,DNA,Bacteria,,CHEMBL4152359,1,,Bioorg Med Chem,2018,,,,,140.0,,140000.0,5.146,Media
